ALT_GEO_CODE,Total - Ethnic origin for the population in private households - 25% sample data,English,French,Belgian,German,Swiss,Danish,Icelandic,Swedish,Polish,Russian,Croatian,Portuguese,Serbian,Spanish,Argentinian,Brazilian,Colombian,Costa Rican,Mexican,Panamanian,Peruvian,Uruguayan,Nigerian,Senegalese,Egyptian,Moroccan,Tunisian,Iranian,Saudi Arabian,Japanese,Korean,Australian
535019602,1.0,0.3507664562669071,0.0811541929666366,0.007213706041478809,0.11000901713255185,0.004508566275924256,0.011722272317403066,0.005410279531109108,0.013525698827772768,0.04418394950405771,0.02254283137962128,0.0063119927862939585,0.011722272317403066,0.009017132551848512,0.012623985572587917,0.0,0.0018034265103697023,0.0,0.0,0.004508566275924256,0.0,0.002705139765554554,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0,0.017132551848512173,0.0,0.0036068530207394047,0.004508566275924256,0.008115419296663661
535020001,1.0,0.1518418688230009,0.061096136567834684,0.0026954177897574125,0.055705300988319856,0.005390835579514825,0.0026954177897574125,0.0,0.0071877807726864335,0.1069182389937107,0.0440251572327044,0.006289308176100629,0.02605570530098832,0.013477088948787063,0.022461814914645103,0.0026954177897574125,0.0017969451931716084,0.0026954177897574125,0.0,0.0026954177897574125,0.0,0.004492362982929021,0.0,0.008086253369272238,0.0,0.0017969451931716084,0.0017969451931716084,0.0,0.01078167115902965,0.0017969451931716084,0.0035938903863432167,0.014375561545372867,0.0
535020002,1.0,0.23671497584541062,0.12560386473429952,0.0,0.11594202898550725,0.0,0.014492753623188406,0.0,0.00966183574879227,0.07246376811594203,0.024154589371980676,0.0,0.024154589371980676,0.0,0.01932367149758454,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.00966183574879227,0.0,0.00966183574879227,0.0,0.0,0.01932367149758454,0.0
535020100,1.0,0.16191352345906163,0.07727690892364306,0.0,0.06347746090156393,0.0,0.00827966881324747,0.004599816007359705,0.006439742410303588,0.09383624655013799,0.02483900643974241,0.007359705611775529,0.03771849126034959,0.011959521619135235,0.021159153633854646,0.0036798528058877645,0.00919963201471941,0.006439742410303588,0.0,0.0027598896044158236,0.0,0.0,0.004599816007359705,0.0018399264029438822,0.0,0.0027598896044158236,0.0,0.0,0.012879484820607176,0.0,0.013799448022079117,0.017479300827966882,0.0
535020200,1.0,0.256797583081571,0.1148036253776435,0.012084592145015106,0.06948640483383686,0.00906344410876133,0.0,0.0,0.0,0.1027190332326284,0.03625377643504532,0.01812688821752266,0.045317220543806644,0.0,0.00906344410876133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042296072507553,0.0,0.00906344410876133,0.0,0.0,0.00906344410876133,0.0,0.00906344410876133,0.012084592145015106,0.0
535020300,1.0,0.2061328790459966,0.07325383304940375,0.005110732538330494,0.07155025553662692,0.0068143100511073255,0.0034071550255536627,0.0034071550255536627,0.0068143100511073255,0.10051107325383304,0.02555366269165247,0.0034071550255536627,0.044293015332197615,0.0,0.008517887563884156,0.0068143100511073255,0.0034071550255536627,0.0,0.0,0.005110732538330494,0.0034071550255536627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005110732538330494,0.0,0.0068143100511073255,0.005110732538330494,0.008517887563884156
535020400,1.0,0.25704989154013014,0.12255965292841649,0.014099783080260303,0.09652928416485901,0.009761388286334056,0.004338394793926247,0.0,0.016268980477223426,0.09869848156182212,0.027114967462039046,0.008676789587852495,0.01735357917570499,0.004338394793926247,0.01193058568329718,0.005422993492407809,0.0032537960954446853,0.0021691973969631237,0.0,0.005422993492407809,0.0,0.0,0.0,0.0021691973969631237,0.0,0.0021691973969631237,0.0021691973969631237,0.0,0.006507592190889371,0.0,0.004338394793926247,0.0032537960954446853,0.007592190889370932
535020601,1.0,0.1570048309178744,0.05314009661835749,0.0024154589371980675,0.0785024154589372,0.0036231884057971015,0.0024154589371980675,0.0,0.007246376811594203,0.13285024154589373,0.042270531400966184,0.0,0.024154589371980676,0.00966183574879227,0.016908212560386472,0.0,0.0036231884057971015,0.0036231884057971015,0.0,0.0036231884057971015,0.0,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.0024154589371980675,0.0
535020602,1.0,0.2059071729957806,0.09113924050632911,0.0016877637130801688,0.09535864978902954,0.00590717299578059,0.005063291139240506,0.0,0.002531645569620253,0.10632911392405063,0.029535864978902954,0.006751054852320675,0.03291139240506329,0.020253164556962026,0.015189873417721518,0.0,0.004219409282700422,0.0033755274261603376,0.0,0.010126582278481013,0.0,0.0,0.0033755274261603376,0.002531645569620253,0.0,0.0016877637130801688,0.0,0.0,0.016877637130801686,0.0,0.0033755274261603376,0.0016877637130801688,0.002531645569620253
535020700,1.0,0.15324165029469547,0.06286836935166994,0.0,0.07072691552062868,0.005893909626719057,0.009823182711198428,0.003929273084479371,0.0,0.08840864440078586,0.015717092337917484,0.005893909626719057,0.03143418467583497,0.003929273084479371,0.03536345776031434,0.0,0.003929273084479371,0.011787819253438114,0.0,0.007858546168958742,0.0,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,0.015717092337917484,0.003929273084479371,0.0
535020800,1.0,0.10787878787878788,0.04242424242424243,0.0024242424242424242,0.052121212121212124,0.0,0.0024242424242424242,0.0024242424242424242,0.0036363636363636364,0.10181818181818182,0.024242424242424242,0.01090909090909091,0.0496969696969697,0.009696969696969697,0.02666666666666667,0.0,0.0024242424242424242,0.0,0.0,0.01090909090909091,0.0,0.0,0.0024242424242424242,0.007272727272727273,0.0,0.0024242424242424242,0.0,0.0,0.0036363636363636364,0.0,0.0036363636363636364,0.008484848484848486,0.0024242424242424242
